time_s,neuron_939,neuron_2444,neuron_3080,neuron_4386,neuron_4780,neuron_5164,neuron_5481,neuron_5656,neuron_6101,neuron_6167,neuron_6406,neuron_6578,neuron_6788,neuron_6801,neuron_7735,neuron_8348,neuron_8697,neuron_8788,neuron_9276,neuron_9384,neuron_9414,neuron_9807,neuron_9975,neuron_12283
32.0,15.0841032806789,37.31090306376221,15.183912504521267,19.619906318923018,19.392857205906513,45.79292080795853,23.845488414920087,16.527735311572012,6.891104655300104,3.809884737646876,9.034358437354443,17.288546784363465,55.44435408755279,15.245759561034278,6.876494269407406,21.49807527411113,16.920101180260385,19.43615469675671,27.790060047046726,18.245756763724987,11.764013323195531,18.929842702381922,20.620227165678703,21.993095820285813
32.5,15.315492697723222,37.61318692904647,14.52136558110389,17.273823932376864,19.240133567945502,43.106855815404955,23.644771116321248,14.886759416673451,4.195381562900097,2.3388047647706007,7.81312060837253,18.06162638451586,56.57186651827313,14.300371447055108,5.407218556003874,20.581785167727162,16.795291726694202,18.619847349693263,27.10972825792203,17.867829426824112,10.112308542641513,18.400311524464673,21.15602278251495,19.468790064142
33.0,14.816445710102428,38.29136934472113,14.150717567955729,14.838083325486528,18.690311913124372,41.21821976345168,23.581974759620472,13.205169428855932,1.2036369229776238,1.1875327591946805,6.82624776256679,18.31154127721942,56.802970379887284,13.282420854794186,3.884740986225171,19.145412814764335,16.383163312732652,17.759439585241935,25.828077576199178,17.642232273373146,8.405716608219027,17.685139799098227,22.333523363374876,15.97571740365659
33.5,13.704935595396467,38.88979819686837,14.684552644364775,12.43575097128508,17.806951197482377,39.95091471490746,23.684023621549347,11.805119509112727,-1.4972504407531853,0.4269661315188888,6.053548964935358,18.797000196286263,56.301558621901215,12.646833700848461,3.022448033400864,17.919436486898096,15.839953403409684,16.634393782656765,24.67295273702366,17.258772089033524,6.817411225215608,16.61605701466011,24.12247527706586,13.109935179714883
34.0,13.115461331851467,38.99260577634483,15.640642107048228,10.122840936213194,16.8156811715268,37.87779607459487,24.013148109399033,10.134620720456015,-3.7986451803611585,-0.16024160109432217,5.219315972590594,19.90322628828633,56.306318123862724,11.878358280288724,2.4635168257848226,18.179904486074324,15.460269084653836,15.27905970024597,24.06061979022224,16.55115559889071,5.543930488080524,15.387453372958982,25.810344055129697,10.554360135190617
34.5,12.991022762361139,38.38947300759284,16.049597336126393,7.896365637397447,15.327595939158407,36.05748362244415,24.430065761687185,8.110066200025111,-5.58100135238836,-0.6993821740474053,4.490716780324001,21.239079826849718,57.04242458233546,10.675105024609826,2.002618401828084,18.449307431478847,15.045719813107238,14.08129619069672,23.496620861564168,15.851186738996379,4.577181465200324,14.37481300190668,26.8627959840938,7.0234092674916
35.0,12.498440698955612,37.60310137092253,15.696083817971797,5.679619771351515,14.07848247430703,36.45069202423785,24.300984310797155,6.258717937466981,-6.9427378312695875,-0.9446825752277075,3.864648394482117,22.266418273441143,57.395158120393425,9.64659972731458,1.9994795747991105,17.67709226931958,14.533100796815345,12.968105378719837,22.780729631326306,15.21601261465267,3.794339451899215,13.84177280327631,27.346807892233088,3.847631225116074
35.5,11.279693099214407,37.281151315666655,14.951809257756409,3.600894514747316,13.710982735450605,37.6729936898773,23.77843866887938,4.608377482185302,-8.110120148018394,-0.6791798559336573,2.85863014315555,22.620832949853565,57.72599930228276,8.929030536094064,1.7036752543285183,16.62197292237706,13.757445551131331,11.492025812841886,21.94539507229608,14.443759933699983,2.9493516758672342,13.636071531452924,27.518392544359273,1.8589729834974158
36.0,9.745600986339577,37.174358232546055,14.014761444693988,1.8216861313667054,13.471916993579626,38.40518353704776,23.526967332439362,3.50165071033509,-9.23469597312096,-0.49991288826802666,1.4328385401800046,22.050930311216238,58.62716282786075,8.429881752277685,0.12828936986951012,15.811301261808962,12.878497505297007,9.989340433319521,20.839812330266653,13.67366911211402,1.9724359440978254,13.4953615428509,27.42840765450526,0.7863656486275177
36.5,8.448520007084921,36.80994254317821,12.52246495435104,0.5085916246104494,12.57605739106221,38.085301273982445,23.681132220636382,3.1608624593593477,-10.603156194584066,-0.7217073711774606,0.12207633312468522,20.829438900232205,59.96507147858781,8.441792177365326,-1.82993883594939,15.000137511942294,12.395060657552648,8.835097151664161,19.98657981681383,13.030096937318325,1.1123041086388454,13.22788785202392,27.33793257776041,0.4601665656834316
37.0,7.3040408905912235,36.135497690357475,10.68486169801295,-0.24199156874958846,10.648844226442234,36.550308608094014,24.294848247435926,3.137213166603558,-12.271066045974186,-0.9838237625239471,-1.1412914975560031,19.364231031785536,61.596327156766634,8.577707882636206,-2.5974852925851004,13.965120318887996,11.849678315039323,7.682851351912789,19.43490487547065,12.373565186755663,0.3024894462717342,12.923324170521441,27.522002705063848,0.19768216738912386
37.5,6.37557633871722,34.83171013995024,9.414676819016204,-0.8189935350693387,8.095719841661742,34.21204015817526,24.867456453801584,3.0936614287752096,-13.888849626351496,-1.1810960696703605,-2.56112473600606,17.196342083229958,62.94250050526371,8.615796486397176,-2.8048646580110335,13.141096431473498,10.8644236355433,6.313838514374736,18.309510571909943,12.17123672011893,-0.6556249114610855,12.740023540460047,28.112223663208024,-0.536303289765157
38.0,5.810173103214879,32.48772062927197,8.517971805616195,-1.6549784326108414,6.072175773399082,31.203059256594564,24.35743020659955,2.816338050338354,-15.076989144339594,-1.4528405317866822,-3.9982190498174655,14.201684140180285,63.77920503053906,8.935484887957665,-3.4035083325458744,12.766504668062124,9.614960623012367,5.3346434374883565,16.847820268450686,12.364939480389912,-1.7653808052737274,12.25706523946246,28.65330936876283,-1.5953952153147388
38.5,4.8783693653785445,29.883426979612658,7.426854757815412,-2.8782906136527187,4.622901436619445,28.29474466014922,23.1692842506782,2.9688350155518535,-16.031988271825263,-2.035409902123157,-5.557646384300726,11.49157889844109,65.32574337788327,9.42663787637969,-4.7390495232647805,12.497255542741147,7.817444082247417,5.079079118443572,15.783790157691437,12.198207140983921,-2.868468680400947,11.386579682824873,28.696345591199073,-3.016734243187371
39.0,3.2868023946743676,27.846650279569612,6.205168757146447,-3.9866555003329935,3.2243779811334288,26.422074817069866,22.176178091431805,3.9831590508773576,-17.0603021905495,-2.94738861415131,-7.209080523631562,9.729361543965993,67.83990648419827,9.74146642206002,-7.047046445508764,12.097123662509999,5.653065349271705,4.880201614583099,14.76554386226576,11.51553429365573,-3.9587712204270957,10.658041061360905,28.624380107840445,-4.938337567108704
39.5,1.6494938317310675,26.348040571303287,5.142692514681438,-4.398522703170379,2.079642999851356,25.16326473260973,21.14485986431547,5.112828386002784,-18.315786991322444,-3.852521136022351,-8.807047830536598,8.213690758358386,70.46190142012276,9.554175462944176,-9.706437111321634,11.410492059270297,3.81478716448907,4.451193793528523,13.321745548506009,10.579196480168338,-4.744193042283238,9.966575555793925,28.309430822402824,-6.641612637907214
40.0,0.390733567349822,25.464384064444733,4.449674594920161,-4.579363131817529,1.1209026414787409,23.56875191313561,19.546769883377173,5.8936089342374816,-20.01560390093141,-4.881308246253208,-10.39146367726715,6.4807785967352345,72.59118483555412,8.642068083635719,-12.06326399171379,10.05328672761536,2.2551509302041888,4.520344656440597,11.782924672599787,9.646622921814334,-5.033450434343796,9.159864471600423,27.444000652608356,-8.272092847962176
40.5,0.07492140732619094,24.838596615649234,3.8905713858751696,-5.1300345457991865,0.23321311437454023,21.49002677374968,17.508764233038633,6.596375208689846,-21.932901348247537,-6.3816634483367025,-11.847025867967048,4.937049739094337,74.11820306748663,7.331861939163205,-13.469275861747493,7.901505769655784,0.9423102380573003,5.350317751745567,10.364209060277416,8.572365810446955,-5.329743064337292,8.184725577853403,26.51974248508323,-10.236774698511127
41.0,0.4869076002828026,24.052678116074265,3.6262904836686167,-5.964109626755181,-0.4883381871961383,19.042052442810228,15.743721528929703,7.481353169259561,-23.620034448616895,-8.029672252604927,-13.061038421136669,3.553527011000755,75.28203951041277,6.3062900895784475,-14.381994120221869,5.367603660371462,0.16725218345376858,5.741572069957964,9.166460975972377,7.26506559685598,-5.859153007283014,6.887518172949313,25.69090156335495,-11.628637446232645
41.5,0.4546603763098095,23.1397568002596,3.606867248760778,-6.844399129636845,-0.9692678152440345,17.061419060127164,14.748131997432152,8.13579169231285,-25.04060022585136,-9.48030131063175,-14.189085405223253,2.4858915267412067,75.72922794672175,5.819188728900108,-15.783429760131996,2.963985800782645,-0.46438800758600707,4.832331262767955,8.444820250677076,5.820733498253531,-6.7388939581822145,5.353331835442274,24.325949521413236,-12.250477812595884
42.0,0.30017942075526854,22.35398058541785,3.235286734642502,-7.796213627992099,-1.6020113404828593,16.66019418566457,14.280774496606655,7.958342719461605,-26.541304282878315,-10.83600613982904,-15.310321874854104,2.1663530190467757,75.19507191867639,5.244624495070405,-17.256714843348743,0.7033896647978917,-1.324501633089672,3.587915267157792,7.827078338205686,4.309535398144267,-7.923960793357266,3.614902019046735,22.496853675392778,-12.712871099894747
42.5,0.5907957446541782,21.8330606686779,2.703501285572984,-8.936924655577828,-2.6109264036729654,16.793845923602586,13.700923473847334,7.666893001902059,-28.00947713839731,-11.856653840324828,-16.342743322491874,2.3152394224158046,74.00108777905321,4.166992311607567,-18.089399730108177,-2.035309113459669,-2.262581631145491,2.980724248389943,6.939457554014287,2.960943875267709,-8.828134573168862,1.650159873783278,21.414868017740933,-13.480817626716075
43.0,0.7378778793255334,21.03422658782203,2.4153425936909247,-10.042049610483705,-3.6363950736825164,16.572240184988623,12.700427209118676,7.9113088936126355,-28.896949209256775,-12.48920430279496,-17.185643344898352,2.4636580446268233,72.37806460989387,3.139749424941906,-18.216307399141456,-4.803877499091005,-3.0388584046646825,2.7162934797721237,6.0807327808442775,1.601850526101018,-9.01422334909435,-0.4965820355812193,21.337325820019082,-14.819589554729706
43.5,1.0437224945566503,19.814950899280937,2.181898503744538,-10.903051407083776,-4.08641433963126,16.48106615146021,10.940091072823511,7.886396342435919,-29.314682173532166,-13.080434550788764,-17.803866510491527,2.2316052587299544,70.39167232426928,2.3610414834686027,-17.857429213435367,-5.813337493625619,-3.5562605042352335,2.2540571116908144,5.323090409900414,-0.0040714355189055695,-8.707651062267486,-2.497469191523215,21.17851524381725,-16.192983132880922
44.0,1.652152741129923,18.44083778708286,1.6706334354034886,-11.741806397073946,-3.801375685183567,15.970781049192121,8.709017018084023,6.9943411473184804,-29.785813682872195,-13.637451252524526,-18.35918722812612,1.8870847334925867,68.77912658607026,1.5026225356056393,-17.641379522623417,-5.023875224972443,-3.9024249679937384,1.438054472346613,4.323620260964713,-1.5740296245183827,-8.384619586574582,-4.065920834905422,20.37146603620252,-17.48536411091286
44.5,1.5608311423523924,17.367441560425476,0.9345950016094311,-12.949072388660467,-3.307114018256409,15.297269798100535,6.756158552905543,5.854724794663349,-30.41892975530286,-14.19277764101436,-18.975878000161774,2.233190272208921,67.68733347486999,0.8759662134287651,-17.739048349465158,-4.293947149036783,-4.119980150083516,0.4326682722331559,3.07959798392733,-2.8496754152522645,-8.171460391068171,-5.337034608913301,19.268582633518683,-18.610471667649456
45.0,0.648146435053651,17.054459229460903,0.3119933794775454,-14.591630645334396,-2.552701393212977,14.734338876610886,5.49621451805596,4.835767154436234,-31.113931654627294,-14.604502841647706,-19.746418844880193,2.7737731974864,66.5138534982191,0.8375823407392321,-17.874846247678782,-3.9765736416748805,-4.419704458897638,-0.5901568578176923,1.9090578091252448,-3.738727623874995,-7.966946788950897,-6.420171805883483,18.283011431596172,-18.747281017548538
45.5,-0.17268493825271197,17.355558046843882,-0.077851507619083,-16.40742554295122,-1.5411661387354287,13.664464264804183,5.1938632488572525,3.2121599563453174,-31.727367891877467,-14.801344167298105,-20.750828414858898,2.1077323800975583,65.58532987423403,0.9777380346408401,-18.279922733085247,-3.579292226884052,-4.809455882276412,-1.5648535303707565,1.0491228369771624,-4.155618274348202,-8.014031145091504,-7.317584553764852,17.32792639762147,-18.111577719729404
46.0,-0.5433010496142263,17.749812294231372,-0.48354885168154554,-18.000128760291577,-0.7608998247874543,12.099122649601245,5.349293562798278,1.2706679539337347,-32.32402766954972,-15.199677747109922,-21.693035213630328,0.20264737392676052,65.15762629103001,1.0953228658586067,-18.68050472774001,-3.4427822627158373,-4.798413311244205,-2.294151412037235,0.7059901584780216,-3.921977998385024,-8.35027729479385,-7.916833852077295,15.924925710536677,-17.333749887073935
46.5,-1.2725329541026738,17.60338302332156,-0.9647462874810028,-18.702566074224894,-0.4048344831814949,9.85211826384687,5.8792167411391665,-0.13147288838367913,-33.0071240467149,-15.746395223967939,-21.979357001445837,-1.7159276666928664,65.03278159090891,1.3452663813331205,-18.566796702444925,-3.376529572324987,-4.461107476278234,-2.8017618267857034,0.872231732440696,-3.2423006429220607,-8.717202688305369,-7.89568037888848,14.439434301789394,-16.74401049572901
47.0,-2.621571241702713,16.614411717918827,-1.3731395443751033,-18.7209606449139,-0.09270777143985101,7.83403539827636,6.99322306096999,-1.2593220013989204,-33.64864955047302,-16.071433958324242,-21.69203172020149,-2.9887054439743768,64.99429488676829,1.4784458617467375,-18.270493777756663,-2.6690813178535633,-4.128734682021855,-3.2122373738716714,0.8694075761527763,-2.3403047697207784,-9.107786367380223,-7.301321207301447,13.711287555984692,-16.749504049655265
47.5,-3.951406733145316,14.917172372420868,-1.8200375645280538,-19.033548429401794,0.6812596052960395,6.9600343490059045,8.000542807809088,-2.5624164659937017,-34.40238294801859,-16.216218971881982,-21.31547052303632,-3.782730357345142,65.10236100735072,1.5383256185198249,-18.49242148844653,-1.2808084651379028,-3.8808516564839306,-3.26315252803461,0.13974304470172458,-1.2716447557789743,-9.511901882906866,-6.78443508833258,13.772592179081236,-17.05938443342467
48.0,-4.754043589585695,13.016392118863891,-2.558216830154303,-19.71744813889967,1.6282367833588627,6.504664661493935,8.34939141745829,-3.8393402497300975,-35.25167787476884,-16.359677714371813,-21.109282262328446,-4.033892344636467,65.84220532946854,1.827007537162928,-19.167341349367874,0.09099639066081508,-4.085105026495387,-2.9275124037608946,-0.8551560750473729,-0.8764824685497313,-9.97561268513951,-6.546722236148017,14.259835281351718,-17.176999876284064
48.5,-4.967669776839086,11.81120298893067,-3.518240947003725,-19.91665033150348,2.173892654555643,6.044883651619006,8.147973040328205,-4.313515205451067,-36.07271683636843,-16.524658518890288,-21.272954322403738,-3.803292286539999,66.81699255490537,2.0180175028984793,-19.63140075411649,1.0171789565060536,-4.5661576562126776,-2.95791671004862,-1.8681006122185813,-1.4277689316931155,-10.392782769594008,-6.036655755745632,14.459503274605742,-17.228316933721054
49.0,-5.116500976747924,10.822201907498863,-4.295989591197204,-19.403532353500303,2.6741067747975147,5.698444486861044,7.408821936145749,-4.419776976013576,-37.10662205441983,-16.740086855529967,-21.594773203470826,-3.728217142690258,66.6556751997999,1.7208800161179554,-19.547830975615767,1.6542900121384962,-4.536709554065512,-3.5354567509070955,-3.368821565147575,-2.4230961906789914,-10.76201449576606,-5.107308706116027,14.430841528678625,-17.719791260215665
49.5,-5.251969613410827,9.591198568231317,-4.246724755658091,-18.964288278728496,3.3369677643470976,5.210148803991441,6.133964428924615,-5.433976491334692,-38.31868572242702,-17.09788091628515,-21.628992257246114,-3.94672036761962,66.00673973392004,1.2066832013644755,-19.011074610920115,2.2055145308781814,-3.9317782052246493,-3.9784602308036723,-4.976483970072911,-3.6105454913413997,-11.045280413248616,-4.41949547646405,14.759524929075226,-18.68594266452785
50.0,-5.341325392350659,9.117294699627893,-3.31978030135286,-18.996121350060463,3.478987630981299,4.630161408192777,4.6629550721242925,-7.243159684862767,-39.40294640496289,-17.665923109942174,-21.620986433250327,-3.795455180427954,65.86524539816472,0.8416615852608748,-18.567690135219667,2.6159675992207014,-3.2982426224576478,-4.202306697706015,-5.9605670046054335,-4.559547599808826,-11.381912557678856,-4.394269083258044,15.20570972475244,-19.815951633840946
50.5,-5.955004258083423,9.23138869082843,-2.389517102732179,-19.32013690596167,2.9460419251203236,4.06612685648851,3.1481022547601634,-8.824543933726485,-40.33804836859007,-18.176883667845438,-21.81113391979923,-2.7614834303056264,65.6556087860682,0.645965842255025,-18.399958178474137,2.316743965222903,-2.900722005962324,-4.619279550968587,-6.536957346517761,-5.271384945120084,-12.172710873260018,-4.779693978374782,15.613495395573326,-20.312055878455837
51.0,-6.939180881629407,9.190565208955228,-2.2804242214277175,-19.57827096476099,1.8258691539964327,3.4010993840831802,1.7765082190582508,-9.663965123805621,-41.16932337725109,-18.222913192878778,-21.854451278029238,-1.2807017325842018,64.93321654845482,0.6946296706858703,-18.401802081650374,1.35865033612288,-2.789256617684225,-5.512590304548274,-6.948869942861225,-6.144305763262887,-13.377834354403728,-5.257013694853854,15.994165685782864,-20.01591930225065
51.5,-7.56983895758346,8.997438879077635,-3.0509686030839274,-19.374363849893587,0.23907296841389775,3.112230415433316,1.6215047093032726,-10.133655284027242,-41.88290903240557,-18.06540773924295,-21.70995265751629,-0.07420355028256886,64.15139510782375,0.9086833024425814,-18.69560550056209,0.43433281415177954,-2.829800715824094,-6.526221040279028,-6.991220126561948,-7.17841923568253,-14.735247662268229,-5.807001521238871,16.23986766229781,-20.125495093072416
52.0,-7.584612027292325,8.622689913986624,-3.9477973973081224,-19.04305865268294,-1.4857269867721283,2.7377317284510796,2.3872405400527574,-10.701841126691033,-42.52792137808308,-18.238597853834285,-21.56090758396657,0.6081993711749503,64.31170668695006,0.9617658504856701,-18.8234096181868,-0.4304147440187509,-3.020595665925866,-6.914226797803079,-6.944414704176887,-8.255533548198143,-15.445733480718992,-6.5594387086297266,16.57619348531267,-20.911802228862157
52.5,-7.382210451556469,7.765057661540032,-4.546859292160189,-19.31412215485093,-3.101661067609808,0.9395491474813237,2.76545170672523,-11.138640067621822,-43.09792550689143,-18.811941453019315,-21.75640398608068,0.7163107312961716,64.95555900841121,0.8982663971847703,-18.51546322718816,-1.2612085294525666,-3.6543701092437404,-6.741749282882777,-7.093092010907503,-9.282911211078297,-15.273242687372106,-7.271479643567138,17.117874879154158,-22.01925313269067
53.0,-7.431432404992045,6.8724370306885385,-5.303201662472247,-19.898428065193798,-4.526950421785322,-1.6853637962445158,2.763970130332103,-11.326273019221684,-43.64201002124169,-19.695988373127474,-22.459226724730446,0.27595630631161716,64.96473835549934,0.9192732610235992,-18.30640012486842,-1.7016799314858877,-4.482712237521717,-6.550322948294906,-7.483106054676136,-10.212313340266169,-15.083642998995836,-7.60532716026064,17.74438866179395,-23.387746007166967
53.5,-7.760999516075879,6.94327985275217,-6.323982886630027,-20.28779378478231,-5.7757679987292985,-4.006627026245006,2.2173841813043853,-11.600733135881093,-44.115075222068796,-20.42294650100697,-23.09102852538842,-0.43205096571255597,64.37749309930736,0.809302035301212,-18.433356794674637,-1.4232969098447619,-5.304432662295111,-6.259848584762652,-8.405173800671898,-10.95395537644993,-15.326146221231328,-7.887893567563846,18.335448464138782,-24.70892279218996
54.0,-8.594219598817915,7.667282889114406,-7.169675385665356,-20.713579595985426,-6.645826329235114,-6.040405337193361,1.1258173787334065,-12.116497585571882,-44.503376494033205,-20.532963122690564,-23.292651255825753,-0.7297703589696183,63.75403904633967,0.40451811429041273,-18.972276409472087,-0.5120457038522043,-5.94296520315599,-5.779753340918655,-9.625106917789576,-11.389278749162104,-15.825531856769016,-8.574070527219469,18.447769834858676,-25.728436145842743
54.5,-9.643201207724386,8.307495866141744,-7.807141091858565,-21.408348926917736,-7.323001907418799,-7.993477624518597,0.42210702357002267,-13.022734244824802,-44.83325079065462,-20.335502345156602,-23.350444215569418,-0.6052779013497918,63.35347465788501,0.17680696696999915,-19.819682547848757,0.16984469173256936,-6.131112296017538,-5.403788745873551,-10.674335003278896,-11.522583302923437,-16.3515494166146,-9.40888480503725,17.978347996269765,-25.97039776778084
55.0,-9.940101364150822,8.789173826043426,-8.058187098170016,-22.11033748231174,-7.882827112610167,-9.699963145231747,0.797252298815893,-14.324222492195473,-44.94291360182018,-20.282810248061036,-23.43682837707068,-1.1237581511753543,62.8379249358656,0.15771655932800363,-20.422183731125035,-0.07614874980302017,-6.1711001123596345,-5.130194332693016,-11.520290676041459,-11.350821586739016,-16.62302300246269,-9.954605837331862,17.283967967403754,-25.68081775636592
55.5,-9.57340583441879,9.210870264853309,-7.506395056973232,-22.434638733987857,-8.061286678207725,-10.745373124379329,1.8226850030885247,-15.469099254491349,-44.97228615427592,-20.612260635221105,-23.365844471466836,-2.9771577817377626,62.39093197354365,-0.13659269363578824,-20.635042504752196,-1.087678483467353,-5.6055834818210135,-5.0552869561958556,-11.906165744946989,-10.745159290571674,-16.51842069474362,-10.329633955692763,16.65078571647067,-26.24848359511211
56.0,-9.645584022236214,9.808711381224004,-6.581712666364266,-22.354045761475867,-8.310899636882159,-10.931239197742624,2.9215625058302357,-16.012826262599514,-45.21570221249904,-21.318208414533753,-23.153124460584255,-5.046782972595739,62.48769011282957,-0.531703931765343,-20.509899759276745,-2.371947374670961,-4.316152991735792,-5.349719413687289,-11.474446744384014,-9.714072454210575,-16.37492015902943,-10.51995395032579,16.222747652238304,-27.366830933120674
56.5,-10.62999474438272,10.052152753278671,-5.960573991764851,-22.183506925195605,-8.869190163943257,-10.373701306081145,4.2580991603104374,-16.14678569087314,-45.57689729322722,-21.81026872900591,-22.965608958869055,-6.269328934364203,62.63419349178013,-0.6962079180380122,-20.44592629144268,-3.2322104065154913,-3.507607897266989,-5.637120846022867,-10.600843999738139,-8.598628290528337,-16.361121181500923,-10.351693007674621,16.368776831486333,-27.706342112804542
57.0,-11.626923321804776,9.4396990130358,-5.7350272952642225,-22.253712054333068,-9.45888757547692,-8.962112231723298,5.45505751790538,-16.43514952500408,-45.878912215071104,-21.65457066004625,-22.717462341453036,-7.190518049045523,62.542856984574705,-0.7623649792338465,-20.778262750388105,-3.360905281513974,-3.30619801178144,-5.464769593301794,-9.638126405077616,-7.727932816242513,-16.295335701865522,-10.31394353189164,17.124253415254426,-27.493620097398246
57.5,-11.516340595230414,8.66239822685343,-5.313476890692906,-22.3487859132866,-10.22659712526941,-6.970584966518749,5.838455050633142,-17.034979955259267,-46.16653838560926,-21.25141213921705,-22.34259445901896,-7.921158590961051,62.42092989892535,-0.893127132063922,-20.913189888971498,-3.454447566932953,-3.438519990952592,-5.081538054240683,-8.868022241457599,-7.469241391779861,-16.07536910588565,-10.61008780306154,17.801882407245305,-27.067319150957456
58.0,-10.22494042091314,7.764498423717377,-4.23433597720717,-22.202444692767134,-11.20152322128023,-5.221975602817881,4.953153945052911,-17.72353055399391,-46.50235052414007,-20.855978676668077,-22.010179731182433,-8.300056783475343,61.89480889236944,-1.0420427251170432,-20.587355511468953,-3.570654203386184,-3.937681661285091,-5.16995730625452,-8.542896638009472,-7.758211035438058,-15.839849399558405,-10.747156831787274,18.10454734644208,-26.606462748944487
58.5,-9.015976022881778,5.86387332463227,-2.6140982901264564,-21.81676491456209,-11.73112946661899,-3.854395594901436,2.9188811646688007,-18.432616849399803,-46.967040847945874,-20.515046706525613,-21.95378433741446,-8.61269273080323,60.38605339612227,-1.1913151626374674,-19.75456738434819,-3.1388047266683192,-3.89495129763779,-5.946067753663298,-8.444130508961324,-8.138470430096266,-15.874586226205363,-10.745697402679824,17.73582962464698,-26.670369610454415
59.0,-8.766460314788374,3.107593290956651,-0.9882103444760513,-21.35694350825377,-11.489981569926734,-2.0647353565601807,0.9780322701828221,-19.475867170603173,-47.55976181922511,-20.479366114027258,-22.269289288314507,-8.648345475827155,58.17189428501562,-1.4070182882531728,-18.37275555633228,-2.6835867313645694,-2.770361060786469,-6.995535304970197,-8.24562408584246,-8.636694196425255,-16.118485557869622,-10.943001002238217,17.238453078232574,-27.36116718156595
59.5,-8.65554106157786,0.7033902121276446,0.14205197608174702,-20.841032218797185,-11.265658667858004,0.23344364040035365,-0.47798067503386976,-20.78428216847496,-48.08173299469534,-20.767435330528766,-22.561438542061218,-8.346883679660115,55.927251108508585,-1.6101694457754707,-17.013504820725064,-2.5477402828110356,-1.5948565183541719,-8.249161801250427,-7.552652299277081,-9.317777156475488,-16.196420833898475,-11.386896655240665,17.395930492419378,-28.70162427671577
60.0,-8.352480006652518,-0.8152247988384136,0.8517577701737054,-20.163792516934116,-11.652426142875893,2.217425581582552,-1.892598506958636,-21.429529722061627,-48.379485190997265,-21.035820173196182,-22.752087419871025,-8.123567053274606,53.855804088401484,-1.734019171794545,-16.31163823458424,-2.6609979945526714,-0.8894826996063298,-9.976838597137395,-6.613095862730482,-10.090830183425885,-16.11743616790314,-12.187229501908135,17.752090443985036,-30.300464711109175
60.5,-8.127815085332243,-1.8882726940460615,1.0048026142502633,-19.585731949266282,-12.275127024709452,3.5394473470624,-3.298427011344927,-21.44317411052142,-48.43088865924674,-21.03939121496795,-22.945245026546406,-8.131685169596366,51.709575736434985,-1.7761408498642923,-16.223994298378535,-3.13291496131124,-0.389681355601936,-11.442070511552446,-6.214291659898517,-11.1275217432457,-16.089247393432284,-13.113725445872987,18.350470761548156,-31.109583173697473
61.0,-7.652489986590018,-3.2693389097059455,0.22063209082717267,-19.30773387706524,-12.685824621283398,4.1814079207797095,-4.424943025823898,-21.841548942802195,-48.43811887685401,-21.006857848495194,-22.91709826780655,-8.461525368349212,49.195051206111835,-1.649153540154008,-16.28681360118935,-3.607747862177687,-0.16444603314642028,-12.153961067007698,-6.724207526267257,-12.420439776443079,-16.02785301568957,-13.727114640631942,19.42598881618723,-31.593262962403678
61.5,-7.348441196141887,-5.117444205778141,-0.8641017957886584,-19.459452285191926,-12.86637454298853,3.987583335843598,-4.772090290049275,-22.618713829029915,-48.563778885907894,-21.275625464426007,-22.89830480279837,-9.165501261044671,46.76776110468933,-1.427707242552612,-16.310499347858453,-4.183815240340261,0.031163318632819723,-12.837024308786008,-7.701176286425568,-13.713369803575633,-15.679104389375722,-13.995422447488485,20.648768756571748,-32.898494924978586
62.0,-7.808743466985187,-6.9037768317795605,-1.5629167502410892,-20.231725370534708,-12.883943021389664,2.6815149451221405,-5.311814525035549,-23.23143303670868,-48.682915336822376,-21.81559805694845,-23.223875360660454,-10.022409375902935,44.5913483634916,-1.3003173531192251,-16.277697522457395,-4.837059942853243,-0.12439765263970709,-13.568771795472681,-8.3071817231856,-14.98306462870709,-15.02547791393927,-14.064535175812843,21.83538949800378,-34.79352132123672
62.5,-8.630116398059394,-8.09108616089661,-2.2703173425495558,-21.55700289309268,-12.72917440698942,0.619138862661709,-6.167558321777916,-23.540817826327885,-48.625234659763734,-22.322196839199066,-24.07350425838512,-10.636561882413957,41.72484893523498,-1.4155189371828438,-16.282233250612116,-5.081020542790527,-1.226290207074992,-13.888537270682738,-8.568524702076433,-16.06159462519124,-14.582509611236688,-14.000002942716042,23.155024174369675,-36.72419917945329
63.0,-9.47569395917199,-8.29620015180472,-3.1943307789732565,-22.75309714432642,-12.542820001237613,-1.6016576140586518,-6.460443798693345,-23.51998760357784,-48.49403868828956,-22.491325772582996,-25.369695951256034,-10.775018824678272,38.26625595853964,-1.7698736686245435,-16.60695501326041,-5.052720530245506,-2.5332798969119743,-13.799317713845305,-9.43164778660253,-16.938314052298033,-14.691727225183689,-13.921072237364598,24.746186363823288,-38.405525558808016
63.5,-10.401664688424496,-7.689666624800311,-4.05730148103459,-23.521634494023367,-12.413270124190689,-4.038908874841031,-6.867688940383219,-23.332823208093,-48.25261070036349,-22.138483061572778,-26.510297672916266,-10.936891158759344,35.01281146186537,-2.3308804291780705,-17.3840554891268,-4.638494643234726,-3.447261387191906,-13.2879125705117,-11.169205875120689,-17.920857082740525,-15.135327036402424,-14.218302152886018,26.314162736064734,-39.74446548564129
